SQL> SELECT * FROM UTILISATEUR_DIMENSION_DYNAMIQUE;

"ID_UTILISATEUR","PAYS_INSCRIPTION","PSEUDONYME","TRANCHE_AGE_CALCULEE","GENRE_DECLARE","TYPE_ABONNEMENT"
"5886","Allemagne","User_5886","46+","Femme","Premium"
"5887","Allemagne","User_5887","46+","Femme","Student"
"5892","Allemagne","User_5892","46+","Homme","Student"
"5893","Allemagne","User_5893","18-25","Homme","Student"
"5894","Allemagne","User_5894","26-35","Non-d??clar??","Free"
"5897","Allemagne","User_5897","46+","Homme","Premium"
"5907","Allemagne","User_5907","46+","Femme","Premium"
"5911","Allemagne","User_5911","26-35","Non-d??clar??","Free"
"5917","Allemagne","User_5917","46+","Homme","Free"
"5931","Allemagne","User_5931","26-35","Femme","Premium"
"5933","Allemagne","User_5933","18-25","Femme","Free"
"5935","Allemagne","User_5935","18-25","Homme","Student"
"5937","Allemagne","User_5937","46+","Femme","Student"
"5939","Allemagne","User_5939","18-25","Femme","Premium"
"5942","Allemagne","User_5942","26-35","Femme","Free"
"5948","Allemagne","User_5948","26-35","Homme","Free"
"5956","Allemagne","User_5956","46+","Non-d??clar??","Premium"
"5957","Allemagne","User_5957","18-25","Femme","Premium"
"5958","Allemagne","User_5958","26-35","Femme","Free"
"5963","Allemagne","User_5963","46+","Femme","Premium"
"5968","Allemagne","User_5968","46+","Homme","Student"
"5973","Allemagne","User_5973","26-35","Homme","Premium"
"5976","Allemagne","User_5976","46+","Homme","Premium"
"5978","Allemagne","User_5978","26-35","Non-d??clar??","Free"
"5979","Allemagne","User_5979","26-35","Homme","Premium"
"5984","Allemagne","User_5984","36-45","Non-d??clar??","Premium"
"5986","Allemagne","User_5986","46+","Non-d??clar??","Student"
"5990","Allemagne","User_5990","36-45","Femme","Premium"
"5992","Allemagne","User_5992","26-35","Femme","Premium"
"5994","Allemagne","User_5994","18-25","Homme","Student"
"5995","Allemagne","User_5995","18-25","Non-d??clar??","Student"
"6000","Allemagne","User_6000","36-45","Femme","Student"
"6018","Allemagne","User_6018","36-45","Homme","Student"
"6019","Allemagne","User_6019","46+","Non-d??clar??","Premium"
"6023","Allemagne","User_6023","18-25","Homme","Student"
"6024","Allemagne","User_6024","26-35","Non-d??clar??","Free"
"6025","Allemagne","User_6025","26-35","Femme","Premium"
"6031","Allemagne","User_6031","36-45","Femme","Student"
"6034","Allemagne","User_6034","18-25","Homme","Free"
"6035","Allemagne","User_6035","46+","Femme","Premium"
"6036","Allemagne","User_6036","46+","Non-d??clar??","Premium"
"6039","Allemagne","User_6039","46+","Non-d??clar??","Premium"
"6040","Allemagne","User_6040","26-35","Non-d??clar??","Premium"
"6041","Allemagne","User_6041","46+","Femme","Student"
"6043","Allemagne","User_6043","26-35","Homme","Student"
"6044","Allemagne","User_6044","46+","Non-d??clar??","Free"
"6047","Allemagne","User_6047","36-45","Non-d??clar??","Student"
"6050","Allemagne","User_6050","26-35","Non-d??clar??","Free"
"6052","Allemagne","User_6052","36-45","Homme","Student"
"6053","Allemagne","User_6053","26-35","Femme","Premium"
"6060","Allemagne","User_6060","18-25","Femme","Student"
"6062","Allemagne","User_6062","46+","Non-d??clar??","Free"
"6067","Allemagne","User_6067","26-35","Femme","Premium"
"6070","Allemagne","User_6070","18-25","Homme","Free"
"6072","Allemagne","User_6072","18-25","Non-d??clar??","Free"
"6074","Allemagne","User_6074","18-25","Femme","Free"
"6077","Allemagne","User_6077","26-35","Non-d??clar??","Student"
"6078","Allemagne","User_6078","36-45","Homme","Free"
"6080","Allemagne","User_6080","46+","Femme","Premium"
"6091","Allemagne","User_6091","46+","Homme","Premium"
"6092","Allemagne","User_6092","26-35","Femme","Free"
"6095","Allemagne","User_6095","18-25","Non-d??clar??","Free"
"6101","Allemagne","User_6101","26-35","Femme","Free"
"6103","Allemagne","User_6103","18-25","Homme","Premium"
"6106","Allemagne","User_6106","46+","Non-d??clar??","Free"
"6108","Allemagne","User_6108","26-35","Femme","Premium"
"6111","Allemagne","User_6111","46+","Homme","Premium"
"6114","Allemagne","User_6114","36-45","Non-d??clar??","Free"
"6124","Allemagne","User_6124","36-45","Non-d??clar??","Premium"
"6148","Allemagne","User_6148","46+","Non-d??clar??","Premium"
"6151","Allemagne","User_6151","36-45","Non-d??clar??","Student"
"6153","Allemagne","User_6153","36-45","Femme","Premium"
"6155","Allemagne","User_6155","46+","Femme","Premium"
"6156","Allemagne","User_6156","46+","Homme","Free"
"6157","Allemagne","User_6157","36-45","Homme","Student"
"6159","Allemagne","User_6159","18-25","Non-d??clar??","Student"
"6161","Allemagne","User_6161","36-45","Non-d??clar??","Student"
"6165","Allemagne","User_6165","18-25","Femme","Premium"
"6169","Allemagne","User_6169","46+","Non-d??clar??","Premium"
"6171","Allemagne","User_6171","46+","Homme","Student"
"6172","Allemagne","User_6172","36-45","Non-d??clar??","Free"
"6179","Allemagne","User_6179","26-35","Non-d??clar??","Free"
"6180","Allemagne","User_6180","26-35","Femme","Free"
"6198","Allemagne","User_6198","36-45","Homme","Student"
"6219","Allemagne","User_6219","46+","Non-d??clar??","Premium"
"6221","Allemagne","User_6221","46+","Non-d??clar??","Student"
"6222","Allemagne","User_6222","36-45","Homme","Free"
"6223","Allemagne","User_6223","46+","Homme","Free"
"6228","Allemagne","User_6228","26-35","Femme","Student"
"6232","Allemagne","User_6232","18-25","Femme","Free"
"6234","Allemagne","User_6234","46+","Femme","Free"
"6238","Allemagne","User_6238","36-45","Homme","Premium"
"6246","Allemagne","User_6246","18-25","Homme","Student"
"6249","Allemagne","User_6249","18-25","Non-d??clar??","Premium"
"6250","Allemagne","User_6250","46+","Femme","Free"
"6251","Allemagne","User_6251","18-25","Homme","Free"
"6257","Allemagne","User_6257","18-25","Femme","Premium"
"6260","Allemagne","User_6260","46+","Non-d??clar??","Premium"
"6262","Allemagne","User_6262","26-35","Homme","Free"
"6266","Allemagne","User_6266","18-25","Femme","Premium"
"6271","Allemagne","User_6271","18-25","Femme","Student"
"6274","Allemagne","User_6274","46+","Femme","Premium"
"6280","Allemagne","User_6280","18-25","Non-d??clar??","Student"
"6287","Allemagne","User_6287","18-25","Homme","Student"
"6289","Allemagne","User_6289","18-25","Femme","Free"
"6290","Allemagne","User_6290","18-25","Non-d??clar??","Premium"
"6299","Allemagne","User_6299","18-25","Non-d??clar??","Student"
"6301","Allemagne","User_6301","46+","Homme","Premium"
"6307","Allemagne","User_6307","36-45","Femme","Free"
"6312","Allemagne","User_6312","18-25","Non-d??clar??","Free"
"6318","Allemagne","User_6318","26-35","Homme","Free"
"6320","Allemagne","User_6320","36-45","Non-d??clar??","Premium"
"6321","Allemagne","User_6321","26-35","Non-d??clar??","Free"
"6324","Allemagne","User_6324","18-25","Homme","Premium"
"6330","Allemagne","User_6330","26-35","Femme","Student"
"6334","Allemagne","User_6334","36-45","Non-d??clar??","Student"
"6344","Allemagne","User_6344","36-45","Femme","Student"
"6345","Allemagne","User_6345","26-35","Non-d??clar??","Free"
"6348","Allemagne","User_6348","26-35","Non-d??clar??","Student"
"6351","Allemagne","User_6351","26-35","Non-d??clar??","Premium"
"6352","Allemagne","User_6352","46+","Homme","Premium"
"6357","Allemagne","User_6357","18-25","Non-d??clar??","Premium"
"6362","Allemagne","User_6362","18-25","Femme","Premium"
"6370","Allemagne","User_6370","46+","Homme","Premium"
"6379","Allemagne","User_6379","26-35","Femme","Premium"
"6382","Allemagne","User_6382","46+","Femme","Premium"
"6386","Allemagne","User_6386","46+","Homme","Student"
"6390","Allemagne","User_6390","18-25","Femme","Student"
"6392","Allemagne","User_6392","18-25","Non-d??clar??","Student"
"6394","Allemagne","User_6394","18-25","Homme","Student"
"6402","Allemagne","User_6402","26-35","Femme","Premium"
"6405","Allemagne","User_6405","36-45","Femme","Student"
"6406","Allemagne","User_6406","18-25","Homme","Student"
"6408","Allemagne","User_6408","18-25","Femme","Premium"
"6410","Allemagne","User_6410","46+","Non-d??clar??","Student"
"6411","Allemagne","User_6411","46+","Homme","Free"
"6412","Allemagne","User_6412","36-45","Femme","Premium"
"6418","Allemagne","User_6418","36-45","Femme","Free"
"6419","Allemagne","User_6419","46+","Homme","Premium"
"6420","Allemagne","User_6420","18-25","Femme","Student"
"6423","Allemagne","User_6423","46+","Homme","Premium"
"6424","Allemagne","User_6424","26-35","Femme","Student"
"6440","Allemagne","User_6440","46+","Non-d??clar??","Student"
"6445","Allemagne","User_6445","18-25","Non-d??clar??","Premium"
"6448","Allemagne","User_6448","26-35","Non-d??clar??","Premium"
"6449","Allemagne","User_6449","46+","Non-d??clar??","Student"
"6456","Allemagne","User_6456","18-25","Non-d??clar??","Premium"
"6465","Allemagne","User_6465","46+","Non-d??clar??","Free"
"6469","Allemagne","User_6469","18-25","Homme","Free"
"6487","Allemagne","User_6487","26-35","Femme","Student"
"6489","Allemagne","User_6489","36-45","Homme","Free"
"6493","Allemagne","User_6493","18-25","Femme","Premium"
"6494","Allemagne","User_6494","18-25","Non-d??clar??","Student"
"6495","Allemagne","User_6495","36-45","Non-d??clar??","Premium"
"6496","Allemagne","User_6496","36-45","Non-d??clar??","Premium"
"6497","Allemagne","User_6497","18-25","Homme","Free"
"6500","Allemagne","User_6500","18-25","Non-d??clar??","Student"
"6501","Allemagne","User_6501","26-35","Homme","Premium"
"6502","Allemagne","User_6502","26-35","Homme","Free"
"6503","Allemagne","User_6503","26-35","Non-d??clar??","Premium"
"6506","Allemagne","User_6506","36-45","Femme","Student"
"6507","Allemagne","User_6507","26-35","Homme","Free"
"6508","Allemagne","User_6508","18-25","Femme","Free"
"6514","Allemagne","User_6514","46+","Femme","Student"
"6515","Allemagne","User_6515","46+","Non-d??clar??","Free"
"6516","Allemagne","User_6516","36-45","Homme","Student"
"6520","Allemagne","User_6520","18-25","Homme","Premium"
"6524","Allemagne","User_6524","18-25","Femme","Student"
"6525","Allemagne","User_6525","46+","Non-d??clar??","Premium"
"6531","Allemagne","User_6531","18-25","Femme","Premium"
"6534","Allemagne","User_6534","18-25","Femme","Premium"
"6536","Allemagne","User_6536","26-35","Homme","Student"
"6540","Allemagne","User_6540","36-45","Non-d??clar??","Premium"
"6541","Allemagne","User_6541","46+","Homme","Student"
"6547","Allemagne","User_6547","26-35","Homme","Student"
"6549","Allemagne","User_6549","26-35","Non-d??clar??","Premium"
"6551","Allemagne","User_6551","18-25","Femme","Premium"
"6552","Allemagne","User_6552","26-35","Femme","Free"
"6553","Allemagne","User_6553","46+","Femme","Free"
"6556","Allemagne","User_6556","46+","Femme","Free"
"6557","Allemagne","User_6557","46+","Femme","Student"
"6558","Allemagne","User_6558","36-45","Femme","Free"
"6559","Allemagne","User_6559","36-45","Femme","Free"
"6562","Allemagne","User_6562","46+","Homme","Free"
"6566","Allemagne","User_6566","36-45","Femme","Premium"
"6567","Allemagne","User_6567","36-45","Femme","Free"
"6568","Allemagne","User_6568","46+","Non-d??clar??","Free"
"6570","Allemagne","User_6570","26-35","Femme","Student"
"6576","Allemagne","User_6576","36-45","Non-d??clar??","Premium"
"6583","Allemagne","User_6583","36-45","Femme","Free"
"6586","Allemagne","User_6586","26-35","Femme","Premium"
"6593","Allemagne","User_6593","18-25","Femme","Free"
"6594","Allemagne","User_6594","26-35","Homme","Free"
"6596","Allemagne","User_6596","26-35","Homme","Premium"
"6600","Allemagne","User_6600","36-45","Non-d??clar??","Student"
"6604","Allemagne","User_6604","36-45","Homme","Student"
"6606","Allemagne","User_6606","46+","Non-d??clar??","Free"
"6611","Allemagne","User_6611","46+","Homme","Student"
"6613","Allemagne","User_6613","26-35","Femme","Free"
"6623","Allemagne","User_6623","46+","Homme","Student"
"6625","Allemagne","User_6625","18-25","Homme","Student"
"6626","Allemagne","User_6626","46+","Homme","Student"
"6628","Allemagne","User_6628","46+","Homme","Free"
"6634","Allemagne","User_6634","46+","Homme","Free"
"6636","Allemagne","User_6636","46+","Femme","Student"
"6638","Allemagne","User_6638","26-35","Non-d??clar??","Free"
"6639","Allemagne","User_6639","46+","Femme","Student"
"6642","Allemagne","User_6642","26-35","Femme","Free"
"6643","Allemagne","User_6643","26-35","Non-d??clar??","Student"
"6644","Allemagne","User_6644","36-45","Homme","Free"
"6649","Allemagne","User_6649","26-35","Homme","Premium"
"6653","Allemagne","User_6653","26-35","Homme","Premium"
"6654","Allemagne","User_6654","46+","Femme","Student"
"6657","Allemagne","User_6657","26-35","Homme","Premium"
"6676","Allemagne","User_6676","36-45","Non-d??clar??","Premium"
"6677","Allemagne","User_6677","18-25","Femme","Premium"
"6684","Allemagne","User_6684","26-35","Homme","Premium"
"6689","Allemagne","User_6689","18-25","Femme","Student"
"6691","Allemagne","User_6691","26-35","Femme","Student"
"6692","Allemagne","User_6692","46+","Femme","Premium"
"6696","Allemagne","User_6696","18-25","Homme","Free"
"6697","Allemagne","User_6697","26-35","Homme","Premium"
"6709","Allemagne","User_6709","36-45","Non-d??clar??","Premium"
"6710","Allemagne","User_6710","36-45","Non-d??clar??","Premium"
"6711","Allemagne","User_6711","36-45","Femme","Premium"
"6723","Allemagne","User_6723","18-25","Non-d??clar??","Student"
"6724","Allemagne","User_6724","36-45","Femme","Premium"
"6726","Allemagne","User_6726","46+","Non-d??clar??","Free"
"6727","Allemagne","User_6727","26-35","Non-d??clar??","Free"
"6732","Allemagne","User_6732","46+","Homme","Student"
"6735","Allemagne","User_6735","26-35","Homme","Student"
"6736","Allemagne","User_6736","18-25","Non-d??clar??","Free"
"6748","Allemagne","User_6748","26-35","Homme","Free"
"6755","Allemagne","User_6755","26-35","Non-d??clar??","Premium"
"6763","Allemagne","User_6763","26-35","Non-d??clar??","Student"
"6778","Allemagne","User_6778","26-35","Homme","Premium"
"6782","Allemagne","User_6782","36-45","Homme","Premium"
"6787","Allemagne","User_6787","46+","Non-d??clar??","Free"
"6789","Allemagne","User_6789","36-45","Femme","Premium"
"6793","Allemagne","User_6793","18-25","Homme","Free"
"6794","Allemagne","User_6794","46+","Homme","Student"
"6796","Allemagne","User_6796","18-25","Non-d??clar??","Student"
"6806","Allemagne","User_6806","46+","Non-d??clar??","Free"
"6813","Allemagne","User_6813","36-45","Femme","Free"
"6814","Allemagne","User_6814","18-25","Homme","Free"
"6817","Allemagne","User_6817","46+","Femme","Premium"
"6818","Allemagne","User_6818","36-45","Non-d??clar??","Student"
"6827","Allemagne","User_6827","36-45","Femme","Premium"
"6829","Allemagne","User_6829","18-25","Homme","Free"
"6830","Allemagne","User_6830","46+","Homme","Premium"
"6831","Allemagne","User_6831","18-25","Homme","Premium"
"6833","Allemagne","User_6833","18-25","Femme","Free"
"6837","Allemagne","User_6837","18-25","Homme","Student"
"6838","Allemagne","User_6838","26-35","Homme","Free"
"6841","Allemagne","User_6841","36-45","Non-d??clar??","Premium"
"6843","Allemagne","User_6843","36-45","Femme","Premium"
"6845","Allemagne","User_6845","26-35","Femme","Free"
"6856","Allemagne","User_6856","46+","Non-d??clar??","Student"
"6858","Allemagne","User_6858","36-45","Homme","Premium"
"6862","Allemagne","User_6862","26-35","Homme","Student"
"6863","Allemagne","User_6863","46+","Homme","Premium"
"6866","Allemagne","User_6866","46+","Non-d??clar??","Student"
"6868","Allemagne","User_6868","18-25","Homme","Premium"
"6872","Allemagne","User_6872","36-45","Homme","Free"
"6874","Allemagne","User_6874","36-45","Femme","Student"
"6881","Allemagne","User_6881","46+","Homme","Premium"
"6886","Allemagne","User_6886","26-35","Non-d??clar??","Free"
"6891","Allemagne","User_6891","18-25","Non-d??clar??","Student"
"6895","Allemagne","User_6895","18-25","Non-d??clar??","Free"
"6898","Allemagne","User_6898","26-35","Non-d??clar??","Free"
"6901","Allemagne","User_6901","36-45","Non-d??clar??","Premium"
"6907","Allemagne","User_6907","18-25","Homme","Premium"
"6908","Allemagne","User_6908","36-45","Non-d??clar??","Student"
"6910","Allemagne","User_6910","26-35","Homme","Student"
"6913","Allemagne","User_6913","36-45","Homme","Student"
"6914","Allemagne","User_6914","18-25","Non-d??clar??","Premium"
"6920","Allemagne","User_6920","18-25","Homme","Student"
"6921","Allemagne","User_6921","36-45","Femme","Student"
"6922","Allemagne","User_6922","46+","Homme","Premium"
"6924","Allemagne","User_6924","36-45","Homme","Student"
"6929","Allemagne","User_6929","36-45","Non-d??clar??","Premium"
"6933","Allemagne","User_6933","36-45","Non-d??clar??","Free"
"6934","Allemagne","User_6934","36-45","Homme","Premium"
"6935","Allemagne","User_6935","36-45","Homme","Free"
"6939","Allemagne","User_6939","46+","Homme","Student"
"6948","Allemagne","User_6948","18-25","Homme","Free"
"6951","Allemagne","User_6951","46+","Homme","Student"
"6952","Allemagne","User_6952","26-35","Non-d??clar??","Premium"
"6953","Allemagne","User_6953","26-35","Femme","Premium"
"6962","Allemagne","User_6962","26-35","Non-d??clar??","Free"
"6971","Allemagne","User_6971","46+","Homme","Free"
"6973","Allemagne","User_6973","18-25","Non-d??clar??","Student"
"6976","Allemagne","User_6976","18-25","Femme","Free"
"6977","Allemagne","User_6977","46+","Non-d??clar??","Student"
"6979","Allemagne","User_6979","36-45","Homme","Premium"
"6986","Allemagne","User_6986","46+","Non-d??clar??","Free"
"6993","Allemagne","User_6993","18-25","Non-d??clar??","Free"
"6996","Allemagne","User_6996","18-25","Homme","Premium"
"6999","Allemagne","User_6999","46+","Non-d??clar??","Premium"
"7001","Allemagne","User_7001","18-25","Non-d??clar??","Free"
"7002","Allemagne","User_7002","46+","Femme","Free"
"7008","Allemagne","User_7008","36-45","Non-d??clar??","Premium"
"7021","Allemagne","User_7021","26-35","Homme","Free"
"7022","Allemagne","User_7022","26-35","Homme","Student"
"7030","Allemagne","User_7030","26-35","Femme","Free"
"7031","Allemagne","User_7031","18-25","Homme","Free"
"7033","Allemagne","User_7033","46+","Femme","Premium"
"7038","Allemagne","User_7038","26-35","Femme","Premium"
"7044","Allemagne","User_7044","36-45","Non-d??clar??","Premium"
"7045","Allemagne","User_7045","36-45","Homme","Student"
"7056","Allemagne","User_7056","26-35","Non-d??clar??","Student"
"7061","Allemagne","User_7061","46+","Femme","Free"
"7066","Allemagne","User_7066","18-25","Non-d??clar??","Premium"
"7068","Allemagne","User_7068","26-35","Homme","Student"
"7075","Allemagne","User_7075","26-35","Non-d??clar??","Premium"
"7078","Allemagne","User_7078","46+","Homme","Free"
"7080","Allemagne","User_7080","36-45","Non-d??clar??","Free"
"7088","Allemagne","User_7088","18-25","Non-d??clar??","Premium"
"7093","Allemagne","User_7093","36-45","Femme","Premium"
"7102","Allemagne","User_7102","26-35","Homme","Premium"
"7106","Allemagne","User_7106","46+","Non-d??clar??","Student"
"7111","Allemagne","User_7111","18-25","Homme","Free"
"7112","Allemagne","User_7112","18-25","Femme","Free"
"7115","Allemagne","User_7115","36-45","Femme","Free"
"7116","Allemagne","User_7116","36-45","Femme","Premium"
"7118","Allemagne","User_7118","26-35","Homme","Free"
"7122","Allemagne","User_7122","26-35","Homme","Free"
"7126","Allemagne","User_7126","26-35","Non-d??clar??","Premium"
"7127","Allemagne","User_7127","46+","Homme","Free"
"7128","Allemagne","User_7128","46+","Femme","Free"
"7131","Allemagne","User_7131","26-35","Homme","Student"
"7132","Allemagne","User_7132","18-25","Femme","Free"
"7136","Allemagne","User_7136","26-35","Femme","Premium"
"7137","Allemagne","User_7137","36-45","Femme","Free"
"7138","Allemagne","User_7138","36-45","Homme","Premium"
"7143","Allemagne","User_7143","36-45","Femme","Premium"
"7145","Allemagne","User_7145","36-45","Non-d??clar??","Student"
"7147","Allemagne","User_7147","36-45","Non-d??clar??","Student"
"7148","Allemagne","User_7148","18-25","Non-d??clar??","Premium"
"7150","Allemagne","User_7150","26-35","Homme","Free"
"7152","Allemagne","User_7152","18-25","Femme","Student"
"7153","Allemagne","User_7153","26-35","Non-d??clar??","Premium"
"7156","Allemagne","User_7156","46+","Homme","Student"
"7157","Allemagne","User_7157","36-45","Non-d??clar??","Free"
"7159","Allemagne","User_7159","18-25","Homme","Free"
"7161","Allemagne","User_7161","36-45","Homme","Premium"
"7162","Allemagne","User_7162","18-25","Femme","Premium"
"7164","Allemagne","User_7164","18-25","Femme","Premium"
"7166","Allemagne","User_7166","26-35","Femme","Student"
"7167","Allemagne","User_7167","46+","Femme","Student"
"7171","Allemagne","User_7171","46+","Femme","Premium"
"7174","Allemagne","User_7174","18-25","Non-d??clar??","Premium"
"7175","Allemagne","User_7175","36-45","Femme","Premium"
"7179","Allemagne","User_7179","18-25","Homme","Free"
"7183","Allemagne","User_7183","36-45","Non-d??clar??","Premium"
"7184","Allemagne","User_7184","18-25","Homme","Premium"
"7190","Allemagne","User_7190","18-25","Homme","Free"
"7195","Allemagne","User_7195","18-25","Femme","Student"
"7199","Allemagne","User_7199","46+","Femme","Premium"
"7200","Allemagne","User_7200","36-45","Homme","Premium"
"7201","Allemagne","User_7201","46+","Non-d??clar??","Free"
"7202","Allemagne","User_7202","18-25","Femme","Free"
"7209","Allemagne","User_7209","36-45","Non-d??clar??","Free"
"7213","Allemagne","User_7213","46+","Non-d??clar??","Free"
"7215","Allemagne","User_7215","36-45","Non-d??clar??","Free"
"7217","Allemagne","User_7217","18-25","Homme","Student"
"7218","Allemagne","User_7218","26-35","Femme","Free"
"7220","Allemagne","User_7220","26-35","Non-d??clar??","Student"
"7230","Allemagne","User_7230","36-45","Non-d??clar??","Student"
"7240","Allemagne","User_7240","18-25","Non-d??clar??","Student"
"7245","Allemagne","User_7245","26-35","Femme","Premium"
"7248","Allemagne","User_7248","46+","Femme","Student"
"7249","Allemagne","User_7249","46+","Femme","Free"
"7251","Allemagne","User_7251","36-45","Homme","Premium"
"7255","Allemagne","User_7255","36-45","Non-d??clar??","Student"
"7260","Allemagne","User_7260","46+","Homme","Student"
"7264","Allemagne","User_7264","36-45","Homme","Student"
"7265","Allemagne","User_7265","36-45","Homme","Premium"
"7270","Allemagne","User_7270","18-25","Femme","Free"
"7272","Allemagne","User_7272","26-35","Femme","Premium"
"7273","Allemagne","User_7273","36-45","Non-d??clar??","Premium"
"7274","Allemagne","User_7274","46+","Femme","Premium"
"7282","Allemagne","User_7282","26-35","Femme","Premium"
"7288","Allemagne","User_7288","46+","Non-d??clar??","Free"
"7292","Allemagne","User_7292","18-25","Homme","Premium"
"7293","Allemagne","User_7293","26-35","Femme","Premium"
"7296","Allemagne","User_7296","36-45","Homme","Premium"
"7297","Allemagne","User_7297","46+","Non-d??clar??","Student"
"7307","Allemagne","User_7307","18-25","Femme","Premium"
"7314","Allemagne","User_7314","46+","Homme","Student"
"7316","Allemagne","User_7316","18-25","Femme","Free"
"7318","Allemagne","User_7318","46+","Femme","Student"
"7321","Allemagne","User_7321","26-35","Homme","Free"
"7323","Allemagne","User_7323","46+","Non-d??clar??","Student"
"7330","Allemagne","User_7330","18-25","Non-d??clar??","Free"
"7333","Allemagne","User_7333","18-25","Homme","Free"
"7335","Allemagne","User_7335","18-25","Non-d??clar??","Student"
"7336","Allemagne","User_7336","46+","Homme","Premium"
"7338","Allemagne","User_7338","18-25","Non-d??clar??","Premium"
"7339","Allemagne","User_7339","26-35","Non-d??clar??","Student"
"7340","Allemagne","User_7340","46+","Femme","Premium"
"7342","Allemagne","User_7342","26-35","Femme","Premium"
"7343","Allemagne","User_7343","18-25","Femme","Premium"
"7350","Allemagne","User_7350","46+","Femme","Premium"
"7352","Allemagne","User_7352","46+","Femme","Premium"
"7354","Allemagne","User_7354","36-45","Non-d??clar??","Student"
"7359","Allemagne","User_7359","26-35","Homme","Premium"
"7363","Allemagne","User_7363","46+","Non-d??clar??","Free"
"7364","Allemagne","User_7364","18-25","Femme","Free"
"7365","Allemagne","User_7365","36-45","Homme","Free"
"7367","Allemagne","User_7367","36-45","Homme","Student"
"7368","Allemagne","User_7368","46+","Femme","Free"
"7370","Allemagne","User_7370","18-25","Homme","Premium"
"7371","Allemagne","User_7371","36-45","Non-d??clar??","Free"
"7372","Allemagne","User_7372","46+","Non-d??clar??","Premium"
"7376","Allemagne","User_7376","36-45","Femme","Premium"
"7377","Allemagne","User_7377","18-25","Femme","Student"
"7381","Allemagne","User_7381","26-35","Homme","Free"
"7383","Allemagne","User_7383","26-35","Non-d??clar??","Premium"
"7390","Allemagne","User_7390","36-45","Homme","Student"
"7391","Allemagne","User_7391","36-45","Non-d??clar??","Student"
"7392","Allemagne","User_7392","46+","Femme","Student"
"7393","Allemagne","User_7393","36-45","Non-d??clar??","Student"
"7396","Allemagne","User_7396","18-25","Homme","Student"
"7400","Allemagne","User_7400","26-35","Homme","Premium"
"7404","Allemagne","User_7404","26-35","Femme","Premium"
"7417","Allemagne","User_7417","36-45","Homme","Student"
"7423","Allemagne","User_7423","26-35","Homme","Free"
"7424","Allemagne","User_7424","46+","Homme","Premium"
"7426","Allemagne","User_7426","36-45","Femme","Free"
"7427","Allemagne","User_7427","26-35","Non-d??clar??","Student"
"7428","Allemagne","User_7428","46+","Femme","Free"
"7429","Allemagne","User_7429","26-35","Femme","Student"
"7434","Allemagne","User_7434","18-25","Non-d??clar??","Free"
"7435","Allemagne","User_7435","18-25","Femme","Student"
"7439","Allemagne","User_7439","18-25","Femme","Student"
"7440","Allemagne","User_7440","36-45","Homme","Premium"
"7443","Allemagne","User_7443","18-25","Non-d??clar??","Premium"
"7444","Allemagne","User_7444","18-25","Femme","Student"
"7447","Allemagne","User_7447","46+","Non-d??clar??","Student"
"7458","Allemagne","User_7458","36-45","Non-d??clar??","Free"
"7459","Allemagne","User_7459","36-45","Homme","Student"
"7460","Allemagne","User_7460","26-35","Non-d??clar??","Free"
"7462","Allemagne","User_7462","46+","Femme","Free"
"7467","Allemagne","User_7467","46+","Non-d??clar??","Student"
"7468","Allemagne","User_7468","46+","Femme","Free"
"7470","Allemagne","User_7470","18-25","Femme","Premium"
"7471","Allemagne","User_7471","26-35","Non-d??clar??","Free"
"7473","Allemagne","User_7473","46+","Femme","Premium"
"7487","Allemagne","User_7487","36-45","Non-d??clar??","Premium"
"7491","Allemagne","User_7491","26-35","Homme","Premium"
"7493","Allemagne","User_7493","26-35","Femme","Premium"
"7494","Allemagne","User_7494","26-35","Femme","Free"
"7496","Allemagne","User_7496","26-35","Non-d??clar??","Premium"
"7498","Allemagne","User_7498","18-25","Femme","Student"
"7501","Allemagne","User_7501","46+","Non-d??clar??","Premium"
"7502","Allemagne","User_7502","46+","Homme","Premium"
"7505","Allemagne","User_7505","18-25","Homme","Free"
"7506","Allemagne","User_7506","26-35","Femme","Free"
"7511","Allemagne","User_7511","36-45","Homme","Student"
"7514","Allemagne","User_7514","18-25","Non-d??clar??","Student"
"7515","Allemagne","User_7515","46+","Homme","Premium"
"7522","Allemagne","User_7522","26-35","Homme","Premium"
"7527","Allemagne","User_7527","18-25","Femme","Free"
"7529","Allemagne","User_7529","36-45","Homme","Student"
"7531","Allemagne","User_7531","18-25","Homme","Free"
"7541","Allemagne","User_7541","36-45","Femme","Student"
"7551","Allemagne","User_7551","18-25","Femme","Premium"
"7558","Allemagne","User_7558","36-45","Femme","Free"
"7566","Allemagne","User_7566","36-45","Homme","Student"
"7570","Allemagne","User_7570","46+","Femme","Premium"
"7573","Allemagne","User_7573","26-35","Femme","Premium"
"7574","Allemagne","User_7574","18-25","Femme","Free"
"7580","Allemagne","User_7580","26-35","Homme","Premium"
"7583","Allemagne","User_7583","36-45","Femme","Free"
"7585","Allemagne","User_7585","46+","Homme","Free"
"7591","Allemagne","User_7591","18-25","Non-d??clar??","Student"
"7595","Allemagne","User_7595","18-25","Non-d??clar??","Student"
"7596","Allemagne","User_7596","18-25","Non-d??clar??","Free"
"7599","Allemagne","User_7599","26-35","Femme","Free"
"7600","Allemagne","User_7600","46+","Femme","Student"
"7603","Allemagne","User_7603","26-35","Femme","Student"
"7606","Allemagne","User_7606","36-45","Non-d??clar??","Student"
