SQL> SELECT * FROM CONTENU_DIMENSION;

"ID_CONTENU","TITRE","TYPE_MEDIA","NOM_ARTISTE","NOM_ALBUM","GENRE","CODE_ISRC","DUREE_SECONDES","DATE_SORTIE","FLAG_PAROLES_DISPONIBLES","FLAG_CONTENU_EXPLICITE"
"1928","Titre G??n??r?? 1928","Audiobook","Artiste 79","Album 47","News","UYQBQX4T1LRB",472,"06/03/2024",0,1
"1929","Titre G??n??r?? 1929","Musique","Artiste 33","Album 19","Pop","BQZDAOO4QFMB",752,"11/09/2023",1,1
"1930","Titre G??n??r?? 1930","Audiobook","Artiste 80","Album 31","Tech","XLZOPEWV6NJZ",1641,"15/10/2024",0,0
"1931","Titre G??n??r?? 1931","Podcast","Artiste 41","Album 22","Tech","JT58YIWVE1B4",2810,"08/09/2023",1,1
"1932","Titre G??n??r?? 1932","Musique","Artiste 90","Album 12","Tech","IF36DSFTR623",2005,"25/06/2024",1,1
"1933","Titre G??n??r?? 1933","Audiobook","Artiste 89","Album 26","Pop","LGZX0DQIUDKX",2286,"04/01/2024",1,1
"1934","Titre G??n??r?? 1934","Podcast","Artiste 57","Album 3","News","SZYYT0ZQ9DWI",542,"20/05/2023",0,0
"1935","Titre G??n??r?? 1935","Podcast","Artiste 84","Album 35","Rock","EAQEPRT3CQLO",3208,"12/12/2023",0,0
"1936","Titre G??n??r?? 1936","Musique","Artiste 95","Album 34","Rock","TQ1YKZ98DDXP",2126,"05/07/2024",0,0
"1937","Titre G??n??r?? 1937","Audiobook","Artiste 78","Album 3","Pop","TPE5VZSD53KC",1758,"28/05/2024",0,1
"1938","Titre G??n??r?? 1938","Musique","Artiste 2","Album 31","Pop","DTSXIQ3M94FZ",2000,"12/03/2023",0,1
"1939","Titre G??n??r?? 1939","Podcast","Artiste 80","Album 18","News","CWKU33FLTRIV",1924,"02/08/2024",0,0
"1940","Titre G??n??r?? 1940","Podcast","Artiste 50","Album 39","Pop","CFDP7ZY3JIG3",3147,"16/05/2023",1,0
"1941","Titre G??n??r?? 1941","Audiobook","Artiste 22","Album 26","Rock","NPISYI9VL6QQ",87,"29/05/2024",0,0
"1942","Titre G??n??r?? 1942","Audiobook","Artiste 52","Album 47","News","QXOOYF3D1MLU",372,"23/07/2023",1,0
"1943","Titre G??n??r?? 1943","Audiobook","Artiste 64","Album 29","Divers","DSTJ9WEPPVVG",470,"26/05/2023",0,0
"1944","Titre G??n??r?? 1944","Musique","Artiste 62","Album 9","Pop","DWQOGOSQD03Y",828,"19/06/2024",0,1
"1945","Titre G??n??r?? 1945","Audiobook","Artiste 9","Album 19","News","IZT5TLB3W32U",1832,"19/08/2023",0,1
"1946","Titre G??n??r?? 1946","Podcast","Artiste 62","Album 14","News","YMOXN2CXAD5B",2203,"17/11/2024",0,1
"1947","Titre G??n??r?? 1947","Podcast","Artiste 7","Album 40","Rock","UWKVCLKLDGIQ",2124,"02/02/2023",1,1
"1948","Titre G??n??r?? 1948","Musique","Artiste 15","Album 4","Pop","ZMFI38SYEAY6",1815,"09/08/2024",1,0
"1949","Titre G??n??r?? 1949","Musique","Artiste 24","Album 27","Pop","OWNVFQAO482G",1941,"16/06/2023",1,1
"1950","Titre G??n??r?? 1950","Musique","Artiste 36","Album 42","News","WNSVA10OA4ZL",63,"22/05/2024",1,0
"1951","Titre G??n??r?? 1951","Musique","Artiste 72","Album 9","Rock","MWEXIU2L7C0Y",2795,"11/08/2023",1,1
"1952","Titre G??n??r?? 1952","Audiobook","Artiste 65","Album 27","News","WG94Y1VQY23K",806,"26/06/2023",1,0
"1953","Titre G??n??r?? 1953","Podcast","Artiste 84","Album 24","Tech","KAM1GVGVDJ42",3489,"13/11/2023",0,0
"1954","Titre G??n??r?? 1954","Audiobook","Artiste 28","Album 33","Tech","XE6ELOC55EC9",2475,"28/04/2023",1,0
"1955","Titre G??n??r?? 1955","Musique","Artiste 72","Album 1","Rock","PZTXIG03JBVA",69,"18/04/2024",1,1
"1956","Titre G??n??r?? 1956","Audiobook","Artiste 97","Album 11","News","HU52PWD36DRH",1040,"30/11/2023",0,0
"1957","Titre G??n??r?? 1957","Podcast","Artiste 21","Album 26","Pop","AFG5299E5ZXE",1876,"30/04/2023",0,0
"1958","Titre G??n??r?? 1958","Audiobook","Artiste 20","Album 2","News","VULTS9PLVF4Q",746,"06/04/2024",1,0
"1959","Titre G??n??r?? 1959","Musique","Artiste 42","Album 23","Divers","WHIOJ6R6OF3F",3588,"16/03/2023",1,1
"1960","Titre G??n??r?? 1960","Podcast","Artiste 16","Album 38","Divers","RK4CMORKLV4R",1845,"06/01/2024",0,0
"1961","Titre G??n??r?? 1961","Audiobook","Artiste 34","Album 49","Tech","SV0VJ2KOTJAQ",2910,"22/02/2024",0,1
"1962","Titre G??n??r?? 1962","Audiobook","Artiste 26","Album 13","Pop","BWX6YGRYGXA6",3522,"14/07/2024",1,0
"1963","Titre G??n??r?? 1963","Podcast","Artiste 69","Album 1","Tech","GBAEGAAHSMG0",775,"07/10/2024",1,1
"1964","Titre G??n??r?? 1964","Musique","Artiste 79","Album 42","Divers","ZWVSC4Y9A6Y8",1134,"19/01/2024",1,1
"1965","Titre G??n??r?? 1965","Musique","Artiste 23","Album 34","News","CGZNUYU9LO6G",2023,"17/09/2024",0,1
"1966","Titre G??n??r?? 1966","Musique","Artiste 25","Album 33","News","MGP35ZIC5CDD",185,"03/08/2024",1,1
"1967","Titre G??n??r?? 1967","Audiobook","Artiste 71","Album 4","Divers","UDQU38SHS69M",1767,"07/10/2023",1,0
"1968","Titre G??n??r?? 1968","Musique","Artiste 50","Album 49","Divers","HFMMITBDLBIZ",1460,"01/10/2023",1,1
"1969","Titre G??n??r?? 1969","Podcast","Artiste 52","Album 28","Divers","DUYMQ7L9BMU4",3369,"28/04/2024",1,0
"1970","Titre G??n??r?? 1970","Audiobook","Artiste 5","Album 11","News","OIG6KU6YXE7D",1043,"30/10/2024",1,0
"1971","Titre G??n??r?? 1971","Podcast","Artiste 24","Album 44","Divers","LDHJ03ACFT81",2999,"26/01/2023",0,1
"1972","Titre G??n??r?? 1972","Podcast","Artiste 14","Album 30","News","PUMLKG5DXG5E",739,"15/05/2024",0,1
"1973","Titre G??n??r?? 1973","Podcast","Artiste 76","Album 27","Divers","RK0QFC2W38O1",170,"17/12/2023",0,0
"1974","Titre G??n??r?? 1974","Podcast","Artiste 64","Album 45","Divers","OLRMJHL8SPOA",1995,"25/02/2024",0,0
"1975","Titre G??n??r?? 1975","Musique","Artiste 68","Album 26","News","SVEYYLETC4HX",823,"03/08/2023",1,0
"1976","Titre G??n??r?? 1976","Audiobook","Artiste 59","Album 48","Rock","BT6MT2266YNB",1703,"08/08/2023",1,0
"1977","Titre G??n??r?? 1977","Musique","Artiste 16","Album 22","Divers","PC500AHF6D96",1606,"06/05/2024",0,1
"1978","Titre G??n??r?? 1978","Audiobook","Artiste 47","Album 7","Pop","OB4TGDF9G12I",2434,"04/04/2023",0,0
"1979","Titre G??n??r?? 1979","Musique","Artiste 67","Album 4","Pop","LICMNYUDS0MM",850,"06/02/2024",1,0
"1980","Titre G??n??r?? 1980","Podcast","Artiste 59","Album 14","Tech","JOXVIH8HDCJC",2867,"07/12/2023",1,0
"1981","Titre G??n??r?? 1981","Musique","Artiste 98","Album 10","Rock","KBVOMSK4QIIE",885,"05/01/2023",1,1
"1982","Titre G??n??r?? 1982","Audiobook","Artiste 59","Album 6","Pop","IKPKHDU8KWAU",2361,"25/04/2023",0,1
"1983","Titre G??n??r?? 1983","Podcast","Artiste 50","Album 49","Rock","ATWLDFBM2V9C",1380,"26/09/2024",1,1
"1984","Titre G??n??r?? 1984","Podcast","Artiste 71","Album 46","Pop","RWYDOODKIV6U",1256,"14/01/2023",1,1
"1377","Titre G??n??r?? 1377","Musique","Artiste 3","Album 37","Pop","HDMQS1O5SW1Y",3501,"12/10/2024",1,1
"1378","Titre G??n??r?? 1378","Audiobook","Artiste 88","Album 41","Divers","QP81GJRVEXF9",1741,"30/03/2023",1,1
"1379","Titre G??n??r?? 1379","Audiobook","Artiste 33","Album 23","Divers","KBEV0JKVNIIS",2311,"19/11/2024",0,1
"1380","Titre G??n??r?? 1380","Podcast","Artiste 37","Album 32","Rock","ZDE91SIY91J2",3415,"22/06/2023",1,1
"1381","Titre G??n??r?? 1381","Musique","Artiste 80","Album 45","Pop","BGO1XO04HDRY",1647,"26/08/2024",0,0
"1382","Titre G??n??r?? 1382","Audiobook","Artiste 92","Album 40","Rock","OCXLRCGSS4VP",2273,"15/08/2023",0,1
"1383","Titre G??n??r?? 1383","Audiobook","Artiste 40","Album 20","Tech","DGWPWRIS6NXQ",3243,"14/08/2024",1,1
"1384","Titre G??n??r?? 1384","Podcast","Artiste 15","Album 42","News","UWU4O0V89MYZ",702,"26/05/2024",1,0
"1385","Titre G??n??r?? 1385","Audiobook","Artiste 45","Album 20","Divers","ZKJOZLI7H3ML",1026,"17/06/2023",1,1
"1386","Titre G??n??r?? 1386","Musique","Artiste 78","Album 47","Pop","KLSCDX7RA4QK",2016,"27/09/2023",0,1
"1387","Titre G??n??r?? 1387","Podcast","Artiste 34","Album 17","Pop","DMTJVLTGIXM8",3264,"11/05/2023",0,0
"1388","Titre G??n??r?? 1388","Musique","Artiste 74","Album 22","Rock","SGS0H0DRKYZD",1025,"24/06/2024",1,0
"1389","Titre G??n??r?? 1389","Musique","Artiste 61","Album 40","Divers","WVZ7B0XV4U17",2073,"02/04/2023",0,1
"1390","Titre G??n??r?? 1390","Podcast","Artiste 20","Album 14","Tech","OVUSPAIYS287",2043,"04/11/2023",0,0
"1391","Titre G??n??r?? 1391","Musique","Artiste 72","Album 45","News","VKY536ZRYYPL",1617,"21/03/2024",1,1
"1392","Titre G??n??r?? 1392","Musique","Artiste 50","Album 8","Pop","CE2O9I8TU37B",2262,"17/06/2023",1,1
"1393","Titre G??n??r?? 1393","Musique","Artiste 82","Album 28","News","GFJ8PXROXM5B",3191,"24/11/2024",0,0
"1394","Titre G??n??r?? 1394","Audiobook","Artiste 20","Album 47","Divers","HF3L7A9GG88D",2553,"26/04/2024",0,1
"1395","Titre G??n??r?? 1395","Musique","Artiste 84","Album 18","Rock","DK4Q3IGKFJLA",201,"31/03/2024",0,0
"1396","Titre G??n??r?? 1396","Podcast","Artiste 79","Album 34","Pop","EA1NAH4ZUNB2",2142,"24/02/2023",1,0
"1397","Titre G??n??r?? 1397","Audiobook","Artiste 54","Album 8","News","VWQIVIT7H1Z9",3074,"09/10/2023",1,0
"1398","Titre G??n??r?? 1398","Audiobook","Artiste 24","Album 35","Divers","EUM0MANR6F3B",2354,"16/10/2023",1,0
"1399","Titre G??n??r?? 1399","Podcast","Artiste 86","Album 42","News","NC8O26IHBDAW",1160,"11/07/2024",1,0
"1400","Titre G??n??r?? 1400","Musique","Artiste 37","Album 14","Pop","YXI4GNAD9P7F",1223,"19/10/2024",1,0
"1401","Titre G??n??r?? 1401","Audiobook","Artiste 15","Album 25","Divers","RYOI8RRSSY4G",2827,"07/09/2023",1,1
"1402","Titre G??n??r?? 1402","Audiobook","Artiste 53","Album 3","Rock","WSWNBV59X5DS",1098,"02/11/2024",1,0
"1403","Titre G??n??r?? 1403","Audiobook","Artiste 27","Album 45","Rock","PLU114E2HNKT",3099,"10/10/2023",1,1
"1404","Titre G??n??r?? 1404","Audiobook","Artiste 83","Album 38","Pop","XDK2WPMGMT7C",3483,"17/09/2024",0,1
"1405","Titre G??n??r?? 1405","Audiobook","Artiste 31","Album 36","News","OS3SKYS3SCBL",1469,"06/12/2023",0,1
"1406","Titre G??n??r?? 1406","Musique","Artiste 46","Album 25","News","YQFFKXQPPASD",1977,"15/08/2024",1,0
"1407","Titre G??n??r?? 1407","Musique","Artiste 36","Album 9","News","BY10AIV3CVLS",3321,"06/04/2023",0,0
"1408","Titre G??n??r?? 1408","Podcast","Artiste 83","Album 25","Rock","GOHB6A2GUH87",1518,"13/01/2024",1,0
"1409","Titre G??n??r?? 1409","Musique","Artiste 30","Album 27","Divers","VJHMF0H6OGRB",3303,"04/04/2024",0,0
"1410","Titre G??n??r?? 1410","Musique","Artiste 11","Album 25","Pop","ZCBREB11FS1G",709,"15/11/2024",1,1
"1411","Titre G??n??r?? 1411","Podcast","Artiste 95","Album 26","Divers","TVSR49GNN7E4",1508,"24/08/2024",1,0
"1412","Titre G??n??r?? 1412","Podcast","Artiste 52","Album 34","Divers","VNNVFNZHMK4Y",3385,"12/07/2023",1,0
"1413","Titre G??n??r?? 1413","Podcast","Artiste 75","Album 21","Pop","NL6UNPOUHKIE",1718,"03/05/2023",1,0
"1414","Titre G??n??r?? 1414","Podcast","Artiste 75","Album 13","News","VOLLHA8SM3A5",3397,"14/08/2024",1,0
"1415","Titre G??n??r?? 1415","Musique","Artiste 34","Album 35","Divers","GMV2QU4F05V7",1176,"17/01/2023",1,1
"1416","Titre G??n??r?? 1416","Audiobook","Artiste 42","Album 32","Rock","UZ0FF8UOIF3Q",949,"10/04/2023",1,1
"1417","Titre G??n??r?? 1417","Podcast","Artiste 74","Album 1","Tech","LD0X4X5N9CP0",1202,"09/05/2024",0,1
"1418","Titre G??n??r?? 1418","Audiobook","Artiste 73","Album 38","Rock","HF59APSQROH5",1990,"26/03/2024",0,1
"1419","Titre G??n??r?? 1419","Audiobook","Artiste 15","Album 5","News","OOPU5GEZVLTP",3443,"09/05/2023",1,1
"1420","Titre G??n??r?? 1420","Audiobook","Artiste 79","Album 33","Divers","PQTTZWY8UGCA",1094,"09/12/2023",0,0
"1421","Titre G??n??r?? 1421","Podcast","Artiste 57","Album 13","Pop","IPFPU9VDFUSJ",2757,"01/10/2024",0,1
"1422","Titre G??n??r?? 1422","Podcast","Artiste 66","Album 5","Divers","XTA53W4MQ1W5",1438,"04/03/2023",1,0
"1423","Titre G??n??r?? 1423","Audiobook","Artiste 70","Album 10","Tech","TTSMDUUR56FK",1215,"15/01/2024",0,0
"1424","Titre G??n??r?? 1424","Podcast","Artiste 57","Album 17","News","HUJTXE0MMOY7",1503,"03/09/2024",1,0
"1425","Titre G??n??r?? 1425","Podcast","Artiste 14","Album 45","Rock","CO62K8KWNX25",1780,"24/05/2024",0,1
"1426","Titre G??n??r?? 1426","Musique","Artiste 79","Album 13","Divers","OVYK11TXO8NL",509,"27/12/2023",1,1
"1427","Titre G??n??r?? 1427","Musique","Artiste 10","Album 36","Tech","ICS3E7VJOU95",3467,"29/08/2024",1,0
"1428","Titre G??n??r?? 1428","Podcast","Artiste 1","Album 1","Rock","MFHSGQ1HTY9G",3157,"01/02/2023",0,1
"1429","Titre G??n??r?? 1429","Musique","Artiste 82","Album 6","News","WC3N4GPPIO4H",1119,"20/05/2023",0,1
"1430","Titre G??n??r?? 1430","Audiobook","Artiste 83","Album 30","Rock","ED0JWC3ZOWUH",398,"19/03/2023",1,1
"1431","Titre G??n??r?? 1431","Podcast","Artiste 20","Album 25","Divers","LEY45M8PVO67",3432,"22/03/2023",0,1
"1432","Titre G??n??r?? 1432","Podcast","Artiste 21","Album 32","Divers","JO7MS01YEVQ9",3542,"26/01/2024",0,0
"1433","Titre G??n??r?? 1433","Audiobook","Artiste 24","Album 13","News","AH6N049IBJD0",2741,"02/05/2024",1,0
"1434","Titre G??n??r?? 1434","Musique","Artiste 2","Album 4","Tech","MZYU8JIPCIJG",1856,"04/08/2024",0,0
"1435","Titre G??n??r?? 1435","Audiobook","Artiste 45","Album 8","Pop","OLZ5KBI5KFV8",804,"26/05/2023",1,0
"1436","Titre G??n??r?? 1436","Audiobook","Artiste 71","Album 18","Rock","QVZTDTEF5QCQ",1668,"15/02/2023",1,0
"1437","Titre G??n??r?? 1437","Musique","Artiste 46","Album 1","Divers","ZJYKP6QCJSRA",987,"31/03/2023",1,1
"1438","Titre G??n??r?? 1438","Musique","Artiste 40","Album 29","News","BWW1IKBION3U",374,"04/08/2023",1,0
"1439","Titre G??n??r?? 1439","Audiobook","Artiste 71","Album 9","Divers","QEQEUANPGARD",1184,"30/09/2024",1,0
"1440","Titre G??n??r?? 1440","Audiobook","Artiste 27","Album 4","Rock","VV7M3PM8T4TV",2096,"07/08/2023",0,1
"1441","Titre G??n??r?? 1441","Musique","Artiste 55","Album 37","Divers","VCVZJXB1K0QS",1896,"23/09/2023",1,1
"1442","Titre G??n??r?? 1442","Audiobook","Artiste 37","Album 33","News","KML1LWAGGLGS",1283,"25/10/2024",0,0
"1443","Titre G??n??r?? 1443","Audiobook","Artiste 52","Album 33","News","SJ1CHDLGOSMK",207,"05/09/2023",1,0
"1444","Titre G??n??r?? 1444","Audiobook","Artiste 17","Album 23","Pop","NUTXY369W7EL",2641,"11/05/2024",0,1
"1445","Titre G??n??r?? 1445","Audiobook","Artiste 22","Album 25","Rock","RX0IYG7B3TE9",1101,"26/11/2023",1,1
"1446","Titre G??n??r?? 1446","Podcast","Artiste 23","Album 31","Rock","OA2EHNGWKHPN",302,"28/11/2023",1,0
"1447","Titre G??n??r?? 1447","Musique","Artiste 3","Album 12","Pop","YOJ7NZ97XNBE",847,"21/01/2024",1,0
"1448","Titre G??n??r?? 1448","Podcast","Artiste 49","Album 20","Tech","YXZ6AXQIHUQE",2904,"16/04/2023",1,0
"1449","Titre G??n??r?? 1449","Audiobook","Artiste 33","Album 30","Tech","IUBS1DUMYXZ5",3376,"15/06/2023",0,0
"1450","Titre G??n??r?? 1450","Podcast","Artiste 28","Album 35","Pop","VALQTWN7V9MW",982,"15/05/2024",0,1
"1451","Titre G??n??r?? 1451","Musique","Artiste 83","Album 41","Rock","WTNF2ZMAFADT",1320,"14/05/2023",0,0
"1452","Titre G??n??r?? 1452","Audiobook","Artiste 95","Album 1","Divers","QLJ7NA4822HC",114,"18/09/2023",1,1
"1453","Titre G??n??r?? 1453","Musique","Artiste 21","Album 3","Rock","FA18GS1XOBWX",1099,"03/09/2023",0,1
"1454","Titre G??n??r?? 1454","Musique","Artiste 79","Album 33","Pop","BCNGOZPDE7DV",3532,"09/02/2023",0,0
"1455","Titre G??n??r?? 1455","Musique","Artiste 56","Album 8","Rock","PA5DEYV16813",1194,"08/05/2024",1,1
"1456","Titre G??n??r?? 1456","Musique","Artiste 76","Album 31","Divers","AKTND21JWMTM",2997,"27/07/2024",1,0
"1457","Titre G??n??r?? 1457","Musique","Artiste 52","Album 24","Divers","FTGPX2QZTSZ8",3466,"05/11/2024",1,1
"1458","Titre G??n??r?? 1458","Musique","Artiste 22","Album 45","Rock","PROZ2JKE86P8",1935,"23/02/2023",1,1
"1459","Titre G??n??r?? 1459","Podcast","Artiste 55","Album 32","Pop","WASVLSLX1ESO",783,"23/04/2023",1,0
"1460","Titre G??n??r?? 1460","Musique","Artiste 3","Album 6","Pop","GL7CUK6FIL5Y",959,"25/04/2024",0,0
"1461","Titre G??n??r?? 1461","Podcast","Artiste 28","Album 46","Pop","ZJ3FBJIU3P2O",78,"21/08/2024",1,1
"1462","Titre G??n??r?? 1462","Podcast","Artiste 95","Album 15","Pop","JTVA30WOFREA",1436,"02/06/2023",1,1
"1463","Titre G??n??r?? 1463","Audiobook","Artiste 74","Album 10","Divers","HG4IGPNUNHBU",198,"19/07/2024",0,0
"1464","Titre G??n??r?? 1464","Podcast","Artiste 99","Album 5","News","IX4HXN90LQNV",809,"17/10/2023",1,1
"1465","Titre G??n??r?? 1465","Podcast","Artiste 53","Album 8","News","MFIHKSCR7OBB",2425,"15/08/2023",0,0
"1466","Titre G??n??r?? 1466","Audiobook","Artiste 38","Album 26","Pop","LIQUWYOICJTU",864,"08/03/2024",0,1
"1467","Titre G??n??r?? 1467","Audiobook","Artiste 47","Album 12","Pop","IPB92324S5WW",3046,"04/09/2024",1,0
"1468","Titre G??n??r?? 1468","Musique","Artiste 20","Album 48","Divers","IEMFAK6DSOB9",3477,"09/08/2024",0,0
"1469","Titre G??n??r?? 1469","Podcast","Artiste 79","Album 49","News","DOE6EE9FT7S1",2276,"25/08/2024",1,1
"1470","Titre G??n??r?? 1470","Musique","Artiste 50","Album 32","Divers","UKDRZ7E9OK3B",2789,"26/09/2023",0,1
"1471","Titre G??n??r?? 1471","Podcast","Artiste 87","Album 43","Pop","UZFFJWW4CZC6",718,"07/09/2023",0,0
"1472","Titre G??n??r?? 1472","Audiobook","Artiste 80","Album 22","Pop","ZJQLLWS6QFRY",1796,"01/03/2023",0,0
"1473","Titre G??n??r?? 1473","Musique","Artiste 27","Album 44","Rock","ETFUXJFK6JUJ",860,"22/02/2024",1,0
"1474","Titre G??n??r?? 1474","Audiobook","Artiste 23","Album 30","Rock","IQ3T2MIHMBGZ",2017,"06/09/2024",1,1
"1475","Titre G??n??r?? 1475","Audiobook","Artiste 18","Album 8","News","LQQY1GCDBVLM",3312,"12/11/2024",0,0
"1476","Titre G??n??r?? 1476","Podcast","Artiste 95","Album 17","Tech","WXJQERH4RU6B",3123,"03/09/2023",0,0
"1477","Titre G??n??r?? 1477","Musique","Artiste 45","Album 10","Rock","ND4JAM7XT9HR",294,"15/04/2024",1,1
"1478","Titre G??n??r?? 1478","Podcast","Artiste 22","Album 4","Divers","IOO68U01FDMW",299,"17/11/2023",0,0
"1479","Titre G??n??r?? 1479","Podcast","Artiste 75","Album 33","Rock","BYVUIP59KB6F",3582,"13/09/2024",1,1
"1480","Titre G??n??r?? 1480","Audiobook","Artiste 13","Album 29","News","AVTWQLXLF73G",671,"20/10/2024",1,1
"1481","Titre G??n??r?? 1481","Musique","Artiste 84","Album 23","Divers","EEGE96N1LOWI",2147,"14/12/2023",0,1
"1482","Titre G??n??r?? 1482","Podcast","Artiste 79","Album 21","Divers","XGPQ9T89Q0J4",1177,"18/01/2023",0,0
"1483","Titre G??n??r?? 1483","Musique","Artiste 47","Album 46","Rock","GV40P88PQ2R6",340,"01/05/2023",1,0
"1484","Titre G??n??r?? 1484","Audiobook","Artiste 70","Album 34","Divers","EF5WP1SLY23T",2204,"12/01/2024",1,1
"1485","Titre G??n??r?? 1485","Podcast","Artiste 94","Album 23","Divers","WAFS63JBQT87",2426,"01/03/2023",0,1
"1486","Titre G??n??r?? 1486","Audiobook","Artiste 89","Album 31","News","HIICLPSJ4ZEV",2601,"27/03/2023",1,0
"1487","Titre G??n??r?? 1487","Musique","Artiste 71","Album 11","Tech","WASM5BRGFK9R",991,"16/11/2024",0,0
"1488","Titre G??n??r?? 1488","Audiobook","Artiste 24","Album 18","Rock","CZ6FX1KYSFDP",3358,"22/10/2023",0,0
"1489","Titre G??n??r?? 1489","Podcast","Artiste 30","Album 39","Pop","HBADYQBGD5ND",2442,"01/10/2023",1,1
"1490","Titre G??n??r?? 1490","Musique","Artiste 36","Album 29","Divers","TE5DZK7W94H1",1170,"01/04/2024",1,0
"1491","Titre G??n??r?? 1491","Audiobook","Artiste 51","Album 45","Rock","EFBGT8I0SVDD",1653,"02/11/2024",0,0
"1492","Titre G??n??r?? 1492","Podcast","Artiste 50","Album 14","Rock","WVHOSBFDWR39",2070,"04/10/2024",0,1
"1493","Titre G??n??r?? 1493","Podcast","Artiste 66","Album 19","News","LP9Q2WBY5YAJ",1261,"30/09/2023",1,1
"1494","Titre G??n??r?? 1494","Podcast","Artiste 75","Album 42","News","AP9CSSYUMR13",353,"18/01/2024",1,1
"1495","Titre G??n??r?? 1495","Audiobook","Artiste 79","Album 31","Divers","HSX85273O8AF",983,"13/03/2024",0,0
"1496","Titre G??n??r?? 1496","Podcast","Artiste 23","Album 29","News","RJ18H9H26LWT",1743,"16/06/2024",1,0
"1497","Titre G??n??r?? 1497","Audiobook","Artiste 48","Album 23","Tech","BG9VE5CGRJME",597,"26/04/2024",0,1
"1498","Titre G??n??r?? 1498","Audiobook","Artiste 40","Album 16","Rock","RDW509KX3KQF",1722,"19/08/2024",1,0
"1499","Titre G??n??r?? 1499","Podcast","Artiste 41","Album 35","Rock","VCGCA3KG59IC",2222,"14/09/2023",1,0
"1500","Titre G??n??r?? 1500","Podcast","Artiste 85","Album 40","Tech","SCV8E7GO3V1T",1838,"27/06/2024",1,1
"1501","Titre G??n??r?? 1501","Musique","Artiste 49","Album 31","Pop","NCAPXCHYPEK8",1852,"12/02/2024",1,0
"1502","Titre G??n??r?? 1502","Musique","Artiste 93","Album 1","Rock","ZPAN16CUU880",3387,"10/03/2023",0,1
"1503","Titre G??n??r?? 1503","Podcast","Artiste 37","Album 11","Pop","PAWLGJ1TPOD6",443,"23/09/2024",1,1
"1504","Titre G??n??r?? 1504","Musique","Artiste 62","Album 27","News","PSZNHRWYYPCX",3446,"02/10/2024",0,0
"1505","Titre G??n??r?? 1505","Musique","Artiste 33","Album 24","News","WS1Y41L7PRG1",291,"27/05/2023",1,0
"1506","Titre G??n??r?? 1506","Audiobook","Artiste 81","Album 28","Tech","GJQNLDL98BB4",1241,"09/02/2024",1,1
"1507","Titre G??n??r?? 1507","Audiobook","Artiste 59","Album 42","Rock","NJZ0X31QQKTE",2548,"12/06/2023",0,0
"1508","Titre G??n??r?? 1508","Musique","Artiste 64","Album 12","Rock","JXB1B7QTSLBB",627,"11/01/2024",0,0
"1509","Titre G??n??r?? 1509","Podcast","Artiste 79","Album 21","Rock","YLNXJQKF7Z34",1848,"30/04/2023",0,1
"1510","Titre G??n??r?? 1510","Podcast","Artiste 72","Album 41","News","SJ1V38K60TR1",304,"08/09/2024",0,1
"1511","Titre G??n??r?? 1511","Podcast","Artiste 88","Album 24","Tech","FVYARL5P98V6",628,"23/11/2023",0,0
"1512","Titre G??n??r?? 1512","Podcast","Artiste 22","Album 6","Tech","OIHAVD152QER",2031,"01/07/2024",0,0
"1513","Titre G??n??r?? 1513","Audiobook","Artiste 22","Album 30","Rock","MLC6AY3Q3EH8",845,"16/11/2024",1,0
"1514","Titre G??n??r?? 1514","Musique","Artiste 98","Album 23","Divers","IOHT0WN4OTE4",2453,"10/11/2023",1,1
"1515","Titre G??n??r?? 1515","Musique","Artiste 60","Album 1","Divers","UNDAQ8TRRHBA",2780,"26/02/2023",0,1
"1516","Titre G??n??r?? 1516","Podcast","Artiste 99","Album 15","Divers","UNVSU83IKU1Z",1836,"18/08/2024",0,0
"1517","Titre G??n??r?? 1517","Audiobook","Artiste 29","Album 29","News","KYEGVLN1F1U2",463,"11/09/2024",1,1
"1518","Titre G??n??r?? 1518","Audiobook","Artiste 48","Album 40","Rock","BVR9CFCJDRAR",3433,"04/05/2024",0,1
"1519","Titre G??n??r?? 1519","Musique","Artiste 51","Album 41","Rock","HYLOQRM8BWDV",538,"04/09/2023",0,1
"1520","Titre G??n??r?? 1520","Podcast","Artiste 74","Album 49","Rock","JYSEQ9Q7EKX0",1538,"18/10/2023",1,1
"1521","Titre G??n??r?? 1521","Podcast","Artiste 39","Album 26","News","ISEI4CHCFFXG",1649,"11/03/2024",1,0
"1522","Titre G??n??r?? 1522","Musique","Artiste 36","Album 45","Pop","IO9QBCORQKEQ",1666,"19/10/2023",1,0
"1523","Titre G??n??r?? 1523","Musique","Artiste 30","Album 36","Pop","RROU6L1MRWXY",3357,"07/07/2024",0,1
"1524","Titre G??n??r?? 1524","Musique","Artiste 9","Album 13","Divers","YX2WUOXQXE7V",142,"16/02/2024",1,1
"1525","Titre G??n??r?? 1525","Musique","Artiste 33","Album 18","Pop","GPPODTEII0B8",744,"07/07/2024",0,1
"1526","Titre G??n??r?? 1526","Podcast","Artiste 61","Album 29","Pop","AGHSHWH24SRB",2499,"11/11/2024",1,0
"1527","Titre G??n??r?? 1527","Audiobook","Artiste 46","Album 21","Rock","SGZ47AED7KM5",2159,"26/08/2024",1,1
"1528","Titre G??n??r?? 1528","Podcast","Artiste 20","Album 37","Tech","PEU6ZUJW8IU2",3116,"09/02/2024",0,0
"1529","Titre G??n??r?? 1529","Podcast","Artiste 89","Album 9","News","MC7PNN3769SB",2252,"11/07/2023",1,1
