,,,,,,,,,,
,,,,,,,,,,
ID_SEGMENT,NOM_TRANCHE_D_AGE,AGE_MINIMUM,AGE_MAXIMUM,POURCENTAGE_POPULATION,REVENU_MOYEN,GENRE_MUSICAL_FAVORI,APPAREIL_PREFERE,FLAG_UTILISATEURS_MINEURS,,
4437,26-40 Ans,26,40,21,82,56323,5,Pop,Smartphone,N
4438,41-60 Ans,41,60,15,21,84438,6,Rock,Ordinateur,N
4439,Moins de 18 Ans,1,17,21,66,70381,35,Rap,Smart TV,O
4440,18-25 Ans,18,25,19,24,20570,85,Pop,Smartphone,N
4441,26-40 Ans,26,40,25,3,91432,78,Rock,Ordinateur,N
4442,41-60 Ans,41,60,25,91,70157,89,Rap,Smart TV,N
4443,Moins de 18 Ans,1,17,29,95,24393,63,Pop,Smartphone,O
4444,18-25 Ans,18,25,24,5,41403,4,Rock,Ordinateur,N
4445,26-40 Ans,26,40,21,6,25972,57,Rap,Smart TV,N
4446,41-60 Ans,41,60,24,78,30743,39,Pop,Smartphone,N
4447,Moins de 18 Ans,1,17,16,36,58646,39,Rock,Ordinateur,O
4448,18-25 Ans,18,25,20,6,48943,48,Rap,Smart TV,N
4449,26-40 Ans,26,40,25,5,48846,96,Pop,Smartphone,N
4450,41-60 Ans,41,60,29,62,47398,18,Rock,Ordinateur,N
4451,Moins de 18 Ans,1,17,12,37,65695,97,Rap,Smart TV,O
4452,18-25 Ans,18,25,24,35,38812,36,Pop,Smartphone,N
4453,26-40 Ans,26,40,25,5,90651,93,Rock,Ordinateur,N
4454,41-60 Ans,41,60,16,73,98467,56,Rap,Smart TV,N
4455,Moins de 18 Ans,1,17,10,84,84272,22,Pop,Smartphone,O
4456,18-25 Ans,18,25,11,71,63732,21,Rock,Ordinateur,N
4457,26-40 Ans,26,40,22,63,31807,71,Rap,Smart TV,N
4458,41-60 Ans,41,60,21,65,39770,86,Pop,Smartphone,N
4459,Moins de 18 Ans,1,17,24,4,45556,4,Rock,Ordinateur,O
4460,18-25 Ans,18,25,25,41,21018,32,Rap,Smart TV,N
4461,26-40 Ans,26,40,28,87,75488,72,Pop,Smartphone,N
4462,41-60 Ans,41,60,11,32,71638,3,Rock,Ordinateur,N
4463,Moins de 18 Ans,1,17,14,82,22112,56,Rap,Smart TV,O
4464,18-25 Ans,18,25,19,67,47474,76,Pop,Smartphone,N
4465,26-40 Ans,26,40,26,29,39305,69,Rock,Ordinateur,N
4466,41-60 Ans,41,60,12,96,76140,54,Rap,Smart TV,N
4467,Moins de 18 Ans,1,17,14,2,34386,97,Pop,Smartphone,O
4468,18-25 Ans,18,25,14,85,60286,73,Rock,Ordinateur,N
4469,26-40 Ans,26,40,25,52,30554,15,Rap,Smart TV,N
4470,41-60 Ans,41,60,22,16,23148,81,Pop,Smartphone,N
4471,Moins de 18 Ans,1,17,27,17,83018,29,Rock,Ordinateur,O
4472,18-25 Ans,18,25,26,28,36922,7,Rap,Smart TV,N
4473,26-40 Ans,26,40,14,45,45686,64,Pop,Smartphone,N
4474,41-60 Ans,41,60,17,63,21625,87,Rock,Ordinateur,N
4475,Moins de 18 Ans,1,17,26,5,44021,42,Rap,Smart TV,O
4476,18-25 Ans,18,25,17,49,75687,4,Pop,Smartphone,N
4477,26-40 Ans,26,40,11,8,23742,46,Rock,Ordinateur,N
4478,41-60 Ans,41,60,29,76,48779,27,Rap,Smart TV,N
4479,Moins de 18 Ans,1,17,21,95,36109,7,Pop,Smartphone,O
4480,18-25 Ans,18,25,21,57,65353,81,Rock,Ordinateur,N
4481,26-40 Ans,26,40,12,49,58766,72,Rap,Smart TV,N
4482,41-60 Ans,41,60,23,65,39426,18,Pop,Smartphone,N
4483,Moins de 18 Ans,1,17,29,66,46213,9,Rock,Ordinateur,O
4484,18-25 Ans,18,25,11,52604,57,Rap,Smart TV,N,
4485,26-40 Ans,26,40,15,59,35207,1,Pop,Smartphone,N
4486,41-60 Ans,41,60,15,73,64838,26,Rock,Ordinateur,N
4487,Moins de 18 Ans,1,17,12,14,66762,97,Rap,Smart TV,O
4488,18-25 Ans,18,25,14,49,33261,11,Pop,Smartphone,N
4489,26-40 Ans,26,40,10,29,55789,95,Rock,Ordinateur,N
4490,41-60 Ans,41,60,23,32,23481,87,Rap,Smart TV,N
4491,Moins de 18 Ans,1,17,16,53,88652,42,Pop,Smartphone,O
4492,18-25 Ans,18,25,10,79,89506,15,Rock,Ordinateur,N
4493,26-40 Ans,26,40,15,76,30872,99,Rap,Smart TV,N
4494,41-60 Ans,41,60,11,23,83885,87,Pop,Smartphone,N
4495,Moins de 18 Ans,1,17,17,62,85670,34,Rock,Ordinateur,O
4496,18-25 Ans,18,25,11,41,92042,34,Rap,Smart TV,N
4497,26-40 Ans,26,40,22,33,43233,58,Pop,Smartphone,N
4498,41-60 Ans,41,60,15,64,87325,6,Rock,Ordinateur,N
4499,Moins de 18 Ans,1,17,12,31,89154,56,Rap,Smart TV,O
4500,18-25 Ans,18,25,22,38,60142,15,Pop,Smartphone,N
4501,26-40 Ans,26,40,20,22,73433,93,Rock,Ordinateur,N
4502,41-60 Ans,41,60,21,62,92776,78,Rap,Smart TV,N
4503,Moins de 18 Ans,1,17,27,7,67902,83,Pop,Smartphone,O
4504,18-25 Ans,18,25,27,24,25511,6,Rock,Ordinateur,N
4505,26-40 Ans,26,40,19,88,72300,12,Rap,Smart TV,N
4506,41-60 Ans,41,60,18,7,93942,53,Pop,Smartphone,N
4507,Moins de 18 Ans,1,17,11,19,69448,94,Rock,Ordinateur,O
4508,18-25 Ans,18,25,18,71,53005,78,Rap,Smart TV,N
4509,26-40 Ans,26,40,22,41,79527,93,Pop,Smartphone,N
4510,41-60 Ans,41,60,10,83,49155,88,Rock,Ordinateur,N
4511,Moins de 18 Ans,1,17,12,97,29659,5,Rap,Smart TV,O
4512,18-25 Ans,18,25,16,16,91682,74,Pop,Smartphone,N
4513,26-40 Ans,26,40,19,61,65494,67,Rock,Ordinateur,N
4514,41-60 Ans,41,60,18,4,37806,53,Rap,Smart TV,N
4515,Moins de 18 Ans,1,17,18,98,87468,31,Pop,Smartphone,O
4516,18-25 Ans,18,25,23,35,62069,3,Rock,Ordinateur,N
4517,26-40 Ans,26,40,12,31,39728,5,Rap,Smart TV,N
4518,41-60 Ans,41,60,29,6,36918,38,Pop,Smartphone,N
4519,Moins de 18 Ans,1,17,19,14,92109,97,Rock,Ordinateur,O
4520,18-25 Ans,18,25,28,75,82580,58,Rap,Smart TV,N
4521,26-40 Ans,26,40,25,79,57180,96,Pop,Smartphone,N
4522,41-60 Ans,41,60,24,46,55258,81,Rock,Ordinateur,N
4523,Moins de 18 Ans,1,17,18,78,60500,53,Rap,Smart TV,O
4524,18-25 Ans,18,25,16,26,38960,59,Pop,Smartphone,N
4525,26-40 Ans,26,40,10,69,45887,6,Rock,Ordinateur,N
4526,41-60 Ans,41,60,14,12,41116,44,Rap,Smart TV,N
4527,Moins de 18 Ans,1,17,29,7,94174,21,Pop,Smartphone,O
4528,18-25 Ans,18,25,17,96,99334,25,Rock,Ordinateur,N
4529,26-40 Ans,26,40,14,73,98627,46,Rap,Smart TV,N
4530,41-60 Ans,41,60,12,65,46701,94,Pop,Smartphone,N
4531,Moins de 18 Ans,1,17,18,84,62351,43,Rock,Ordinateur,O
4532,18-25 Ans,18,25,21,9,68756,32,Rap,Smart TV,N
4533,26-40 Ans,26,40,28,1,48519,8,Pop,Smartphone,N
4534,41-60 Ans,41,60,12,72,61317,38,Rock,Ordinateur,N
4535,Moins de 18 Ans,1,17,20,39,49877,19,Rap,Smart TV,O
4536,18-25 Ans,18,25,13,9,52812,84,Pop,Smartphone,N
4537,26-40 Ans,26,40,14,18,81140,47,Rock,Ordinateur,N
4538,41-60 Ans,41,60,26,1,67003,54,Rap,Smart TV,N
4539,Moins de 18 Ans,1,17,22,54,69695,6,Pop,Smartphone,O
4540,18-25 Ans,18,25,12,66,61202,1,Rock,Ordinateur,N
4541,26-40 Ans,26,40,27,85,68644,28,Rap,Smart TV,N
4542,41-60 Ans,41,60,19,73,54731,61,Pop,Smartphone,N
4543,Moins de 18 Ans,1,17,25,41,25228,17,Rock,Ordinateur,O
4544,18-25 Ans,18,25,20,35,48152,51,Rap,Smart TV,N
4545,26-40 Ans,26,40,14,59,26841,96,Pop,Smartphone,N
4546,41-60 Ans,41,60,20,91,91926,4,Rock,Ordinateur,N
4547,Moins de 18 Ans,1,17,18,62,62597,32,Rap,Smart TV,O
4548,18-25 Ans,18,25,17,83,75201,3,Pop,Smartphone,N
4549,26-40 Ans,26,40,26,43,88689,33,Rock,Ordinateur,N
4550,41-60 Ans,41,60,29,14,96678,2,Rap,Smart TV,N
4551,Moins de 18 Ans,1,17,27,59,60634,51,Pop,Smartphone,O
4552,18-25 Ans,18,25,22,94,39470,41,Rock,Ordinateur,N
4553,26-40 Ans,26,40,11,76,20895,65,Rap,Smart TV,N
4554,41-60 Ans,41,60,27,3,68974,1,Pop,Smartphone,N
4555,Moins de 18 Ans,1,17,20,97,62468,24,Rock,Ordinateur,O
4556,18-25 Ans,18,25,20,13,30310,36,Rap,Smart TV,N
4557,26-40 Ans,26,40,21,82,69506,29,Pop,Smartphone,N
4558,41-60 Ans,41,60,25,36,37013,67,Rock,Ordinateur,N
4559,Moins de 18 Ans,1,17,21,89,28983,38,Rap,Smart TV,O
4560,18-25 Ans,18,25,29,23,30383,69,Pop,Smartphone,N
4561,26-40 Ans,26,40,18,84,74481,24,Rock,Ordinateur,N
4562,41-60 Ans,41,60,18,31,96020,31,Rap,Smart TV,N
4563,Moins de 18 Ans,1,17,28,12,66923,28,Pop,Smartphone,O
4564,18-25 Ans,18,25,12,22409,66,Rock,Ordinateur,N,
4565,26-40 Ans,26,40,22,46,80990,9,Rap,Smart TV,N
4566,41-60 Ans,41,60,20,92,60537,76,Pop,Smartphone,N
4567,Moins de 18 Ans,1,17,12,58,82416,78,Rock,Ordinateur,O
4568,18-25 Ans,18,25,25,17,98409,27,Rap,Smart TV,N
4569,26-40 Ans,26,40,22,38,47042,97,Pop,Smartphone,N
4570,41-60 Ans,41,60,10,93,45511,79,Rock,Ordinateur,N
4571,Moins de 18 Ans,1,17,21,92,21939,65,Rap,Smart TV,O
4572,18-25 Ans,18,25,19,62,85627,26,Pop,Smartphone,N
4573,26-40 Ans,26,40,24,9,45053,88,Rock,Ordinateur,N
4574,41-60 Ans,41,60,12,24,22041,Rap,Smart TV,N,
4575,Moins de 18 Ans,1,17,22,9,48245,75,Pop,Smartphone,O
4576,18-25 Ans,18,25,26,4,41062,54,Rock,Ordinateur,N
4577,26-40 Ans,26,40,20,79,49819,99,Rap,Smart TV,N
4578,41-60 Ans,41,60,28,17,82852,25,Pop,Smartphone,N
4579,Moins de 18 Ans,1,17,11,89,79787,58,Rock,Ordinateur,O
4580,18-25 Ans,18,25,15,47,76857,33,Rap,Smart TV,N
4581,26-40 Ans,26,40,25,47,51801,73,Pop,Smartphone,N
4582,41-60 Ans,41,60,12,38,74198,84,Rock,Ordinateur,N
4583,Moins de 18 Ans,1,17,16,22,41208,88,Rap,Smart TV,O
4584,18-25 Ans,18,25,12,18,36811,68,Pop,Smartphone,N
4585,26-40 Ans,26,40,29,14,85139,27,Rock,Ordinateur,N
4586,41-60 Ans,41,60,20,63,35276,1,Rap,Smart TV,N
4587,Moins de 18 Ans,1,17,12,73,55371,72,Pop,Smartphone,O
4588,18-25 Ans,18,25,29,31710,3,Rock,Ordinateur,N,
4589,26-40 Ans,26,40,29,88,62183,87,Rap,Smart TV,N
4590,41-60 Ans,41,60,29,52,64055,22,Pop,Smartphone,N
4591,Moins de 18 Ans,1,17,28,79,93599,14,Rock,Ordinateur,O
4592,18-25 Ans,18,25,15,87,33000,38,Rap,Smart TV,N
4593,26-40 Ans,26,40,12,7,56380,26,Pop,Smartphone,N
4594,41-60 Ans,41,60,15,85,37887,37,Rock,Ordinateur,N
4595,Moins de 18 Ans,1,17,20,55,22552,6,Rap,Smart TV,O
4596,18-25 Ans,18,25,23,82,51426,49,Pop,Smartphone,N
4597,26-40 Ans,26,40,24,71,33217,59,Rock,Ordinateur,N
4598,41-60 Ans,41,60,29,93,92581,44,Rap,Smart TV,N
4599,Moins de 18 Ans,1,17,15,79,67182,51,Pop,Smartphone,O
4600,18-25 Ans,18,25,10,61,72897,53,Rock,Ordinateur,N
4601,26-40 Ans,26,40,12,55,71465,55,Rap,Smart TV,N
4602,41-60 Ans,41,60,14,33,82503,75,Pop,Smartphone,N
4603,Moins de 18 Ans,1,17,25,9,81595,95,Rock,Ordinateur,O
4604,18-25 Ans,18,25,18,19,62705,71,Rap,Smart TV,N
4605,26-40 Ans,26,40,28,90759,85,Pop,Smartphone,N,
4606,41-60 Ans,41,60,16,73,22726,84,Rock,Ordinateur,N
4607,Moins de 18 Ans,1,17,23,35,65352,29,Rap,Smart TV,O
4608,18-25 Ans,18,25,27,46,92697,44,Pop,Smartphone,N
4609,26-40 Ans,26,40,27,5,52901,9,Rock,Ordinateur,N
4610,41-60 Ans,41,60,28,2,87089,4,Rap,Smart TV,N
4611,Moins de 18 Ans,1,17,15,94,83986,25,Pop,Smartphone,O
4612,18-25 Ans,18,25,22,6,75393,98,Rock,Ordinateur,N
4613,26-40 Ans,26,40,29,59,62236,11,Rap,Smart TV,N
4614,41-60 Ans,41,60,11,96,54071,58,Pop,Smartphone,N
4615,Moins de 18 Ans,1,17,10,64,98449,91,Rock,Ordinateur,O
4616,18-25 Ans,18,25,26,15,29728,29,Rap,Smart TV,N
4617,26-40 Ans,26,40,13,41,35378,35,Pop,Smartphone,N
4618,41-60 Ans,41,60,16,64,78786,52,Rock,Ordinateur,N
4619,Moins de 18 Ans,1,17,23,8,76244,79,Rap,Smart TV,O
4620,18-25 Ans,18,25,23,93,22814,75,Pop,Smartphone,N
4621,26-40 Ans,26,40,16,79,70297,5,Rock,Ordinateur,N
4622,41-60 Ans,41,60,15,15,35591,1,Rap,Smart TV,N
4623,Moins de 18 Ans,1,17,21,98,65124,34,Pop,Smartphone,O
4624,18-25 Ans,18,25,16,3,67026,72,Rock,Ordinateur,N
4625,26-40 Ans,26,40,21,53,91796,85,Rap,Smart TV,N
4626,41-60 Ans,41,60,24,92,66910,3,Pop,Smartphone,N
4627,Moins de 18 Ans,1,17,17,79,70677,12,Rock,Ordinateur,O
4628,18-25 Ans,18,25,17,7,28550,3,Rap,Smart TV,N
4629,26-40 Ans,26,40,13,43,45174,48,Pop,Smartphone,N
4630,41-60 Ans,41,60,14,14,86171,72,Rock,Ordinateur,N
4631,Moins de 18 Ans,1,17,25,1,37380,15,Rap,Smart TV,O
4632,18-25 Ans,18,25,23,11,25653,28,Pop,Smartphone,N
4633,26-40 Ans,26,40,11,53,73466,46,Rock,Ordinateur,N
4634,41-60 Ans,41,60,25,38,48581,82,Rap,Smart TV,N
4635,Moins de 18 Ans,1,17,15,4,65563,82,Pop,Smartphone,O
4636,18-25 Ans,18,25,28,88,35322,12,Rock,Ordinateur,N
4637,26-40 Ans,26,40,10,8,32700,43,Rap,Smart TV,N
4638,41-60 Ans,41,60,10,67,91666,39,Pop,Smartphone,N
4639,Moins de 18 Ans,1,17,17,28,92362,12,Rock,Ordinateur,O
4640,18-25 Ans,18,25,15,61,64476,37,Rap,Smart TV,N
4641,26-40 Ans,26,40,18,51,87528,31,Pop,Smartphone,N
4642,41-60 Ans,41,60,10,25,53723,1,Rock,Ordinateur,N
4643,Moins de 18 Ans,1,17,22,28,32899,9,Rap,Smart TV,O
4644,18-25 Ans,18,25,14,57,47351,9,Pop,Smartphone,N
4645,26-40 Ans,26,40,20,14,63134,32,Rock,Ordinateur,N
4646,41-60 Ans,41,60,21,24,55240,96,Rap,Smart TV,N
4647,Moins de 18 Ans,1,17,28,41,48140,1,Pop,Smartphone,O
4648,18-25 Ans,18,25,12,12,53278,31,Rock,Ordinateur,N
4649,26-40 Ans,26,40,15,94,22127,59,Rap,Smart TV,N
4650,41-60 Ans,41,60,21,4,89501,99,Pop,Smartphone,N
4651,Moins de 18 Ans,1,17,12,67,39636,14,Rock,Ordinateur,O
4652,18-25 Ans,18,25,25,59,69318,9,Rap,Smart TV,N
4653,26-40 Ans,26,40,11,12,82351,36,Pop,Smartphone,N
4654,41-60 Ans,41,60,19,64,80279,37,Rock,Ordinateur,N
4655,Moins de 18 Ans,1,17,20,76,70712,21,Rap,Smart TV,O
4656,18-25 Ans,18,25,23,26,67734,64,Pop,Smartphone,N
4657,26-40 Ans,26,40,13,18,37556,96,Rock,Ordinateur,N
4658,41-60 Ans,41,60,14,97,49172,91,Rap,Smart TV,N
4659,Moins de 18 Ans,1,17,17,57,90712,34,Pop,Smartphone,O
4660,18-25 Ans,18,25,18,25,66691,3,Rock,Ordinateur,N
4661,26-40 Ans,26,40,14,15,46471,62,Rap,Smart TV,N
4662,41-60 Ans,41,60,25,96,35222,4,Pop,Smartphone,N
4663,Moins de 18 Ans,1,17,28,43,23980,24,Rock,Ordinateur,O
4664,18-25 Ans,18,25,22,15,46963,37,Rap,Smart TV,N
4665,26-40 Ans,26,40,13,71,66853,44,Pop,Smartphone,N
4666,41-60 Ans,41,60,25,29,59798,75,Rock,Ordinateur,N
4667,Moins de 18 Ans,1,17,13,24769,54,Rap,Smart TV,O,
4668,18-25 Ans,18,25,13,45,58530,26,Pop,Smartphone,N
4669,26-40 Ans,26,40,22,47,59558,5,Rock,Ordinateur,N
4670,41-60 Ans,41,60,13,5,32166,29,Rap,Smart TV,N
4671,Moins de 18 Ans,1,17,25,9,91304,75,Pop,Smartphone,O
4672,18-25 Ans,18,25,28,77,73255,62,Rock,Ordinateur,N
4673,26-40 Ans,26,40,25,17,84852,98,Rap,Smart TV,N
4674,41-60 Ans,41,60,26,1,43904,19,Pop,Smartphone,N
4675,Moins de 18 Ans,1,17,14,71,61472,41,Rock,Ordinateur,O
4676,18-25 Ans,18,25,29,99,60364,75,Rap,Smart TV,N
4677,26-40 Ans,26,40,17,15,47995,73,Pop,Smartphone,N
4678,41-60 Ans,41,60,11,18,24392,9,Rock,Ordinateur,N
4679,Moins de 18 Ans,1,17,15,9,50949,29,Rap,Smart TV,O
4680,18-25 Ans,18,25,29,7,39325,31,Pop,Smartphone,N
4681,26-40 Ans,26,40,17,3,39744,81,Rock,Ordinateur,N
4682,41-60 Ans,41,60,15,2,75037,51,Rap,Smart TV,N
4683,Moins de 18 Ans,1,17,23,87,86821,7,Pop,Smartphone,O
4684,18-25 Ans,18,25,11,57,82582,47,Rock,Ordinateur,N
4685,26-40 Ans,26,40,24,28,53897,13,Rap,Smart TV,N
4686,41-60 Ans,41,60,20,33,33890,55,Pop,Smartphone,N
4687,Moins de 18 Ans,1,17,25,5,48090,11,Rock,Ordinateur,O
4688,18-25 Ans,18,25,14,99,97292,7,Rap,Smart TV,N
4689,26-40 Ans,26,40,12,83,68236,67,Pop,Smartphone,N
4690,41-60 Ans,41,60,19,78,32556,38,Rock,Ordinateur,N
4691,Moins de 18 Ans,1,17,21,36,68569,8,Rap,Smart TV,O
4692,18-25 Ans,18,25,26,83,63427,23,Pop,Smartphone,N
4693,26-40 Ans,26,40,28,71,85892,41,Rock,Ordinateur,N
4694,41-60 Ans,41,60,21,5,55614,65,Rap,Smart TV,N
4695,Moins de 18 Ans,1,17,18,93,30077,57,Pop,Smartphone,O
4696,18-25 Ans,18,25,24,46,99084,49,Rock,Ordinateur,N
4697,26-40 Ans,26,40,24,83,54080,52,Rap,Smart TV,N
4698,41-60 Ans,41,60,26,8,59093,7,Pop,Smartphone,N
4699,Moins de 18 Ans,1,17,24,53,21350,64,Rock,Ordinateur,O
4700,18-25 Ans,18,25,18,96,57806,31,Rap,Smart TV,N
4701,26-40 Ans,26,40,14,69,45753,8,Pop,Smartphone,N
4702,41-60 Ans,41,60,19,45,20869,55,Rock,Ordinateur,N
4703,Moins de 18 Ans,1,17,27,39,39916,1,Rap,Smart TV,O
4704,18-25 Ans,18,25,19,41,59923,81,Pop,Smartphone,N
4705,26-40 Ans,26,40,29,6,63850,26,Rock,Ordinateur,N
4706,41-60 Ans,41,60,14,24,89069,4,Rap,Smart TV,N
4707,Moins de 18 Ans,1,17,29,88,83610,41,Pop,Smartphone,O
4708,18-25 Ans,18,25,25,69,44054,Rock,Ordinateur,N,
4709,26-40 Ans,26,40,11,41,84268,98,Rap,Smart TV,N
4710,41-60 Ans,41,60,12,66,31200,61,Pop,Smartphone,N
4711,Moins de 18 Ans,1,17,29,22,84120,49,Rock,Ordinateur,O
4712,18-25 Ans,18,25,25,42,56417,9,Rap,Smart TV,N
4713,26-40 Ans,26,40,26,99,48543,1,Pop,Smartphone,N
4714,41-60 Ans,41,60,23,25,60143,55,Rock,Ordinateur,N
4715,Moins de 18 Ans,1,17,17,36,75784,76,Rap,Smart TV,O
4716,18-25 Ans,18,25,18,77,50074,72,Pop,Smartphone,N
4717,26-40 Ans,26,40,28,5,96920,98,Rock,Ordinateur,N
4718,41-60 Ans,41,60,13,36,55015,18,Rap,Smart TV,N
4719,Moins de 18 Ans,1,17,27,12,44984,95,Pop,Smartphone,O
4720,18-25 Ans,18,25,10,84,91081,6,Rock,Ordinateur,N
4721,26-40 Ans,26,40,17,44,81139,32,Rap,Smart TV,N
4722,41-60 Ans,41,60,16,17,55237,93,Pop,Smartphone,N
4723,Moins de 18 Ans,1,17,28,42,60608,13,Rock,Ordinateur,O
4724,18-25 Ans,18,25,15,78,84940,1,Rap,Smart TV,N
4725,26-40 Ans,26,40,14,59,97855,98,Pop,Smartphone,N
4726,41-60 Ans,41,60,22,57,75025,72,Rock,Ordinateur,N
4727,Moins de 18 Ans,1,17,26,37,37505,7,Rap,Smart TV,O
4728,18-25 Ans,18,25,28,56,26727,77,Pop,Smartphone,N
4729,26-40 Ans,26,40,23,57,30778,38,Rock,Ordinateur,N
4730,41-60 Ans,41,60,20,25,39003,29,Rap,Smart TV,N
4731,Moins de 18 Ans,1,17,28,93,92755,21,Pop,Smartphone,O
4732,18-25 Ans,18,25,27,5,90222,17,Rock,Ordinateur,N
4733,26-40 Ans,26,40,20,19,50374,41,Rap,Smart TV,N
4734,41-60 Ans,41,60,16,2,88004,9,Pop,Smartphone,N
4735,Moins de 18 Ans,1,17,12,15,86103,6,Rock,Ordinateur,O
4736,18-25 Ans,18,25,13,78,55379,91,Rap,Smart TV,N
4737,26-40 Ans,26,40,21,35,55335,88,Pop,Smartphone,N
4738,41-60 Ans,41,60,21,61,90587,25,Rock,Ordinateur,N
4739,Moins de 18 Ans,1,17,16,18,24805,46,Rap,Smart TV,O
4740,18-25 Ans,18,25,15,34,26327,16,Pop,Smartphone,N
4741,26-40 Ans,26,40,16,6,43277,32,Rock,Ordinateur,N
4742,41-60 Ans,41,60,13,79,34911,91,Rap,Smart TV,N
4743,Moins de 18 Ans,1,17,28,32,49322,6,Pop,Smartphone,O
4744,18-25 Ans,18,25,19,2,68285,85,Rock,Ordinateur,N
4745,26-40 Ans,26,40,11,92,74439,5,Rap,Smart TV,N
4746,41-60 Ans,41,60,23,5,84186,59,Pop,Smartphone,N
4747,Moins de 18 Ans,1,17,14,44,93349,6,Rock,Ordinateur,O
4748,18-25 Ans,18,25,25,33,90513,93,Rap,Smart TV,N
4749,26-40 Ans,26,40,12,88,68767,94,Pop,Smartphone,N
4750,41-60 Ans,41,60,15,81,22283,36,Rock,Ordinateur,N
4751,Moins de 18 Ans,1,17,16,68,58274,9,Rap,Smart TV,O
4752,18-25 Ans,18,25,15,8,83757,81,Pop,Smartphone,N
4753,26-40 Ans,26,40,18,3,36732,24,Rock,Ordinateur,N
4754,41-60 Ans,41,60,21,4,30199,78,Rap,Smart TV,N
4755,Moins de 18 Ans,1,17,15,58,35582,22,Pop,Smartphone,O
4756,18-25 Ans,18,25,13,26,20695,8,Rock,Ordinateur,N
4757,26-40 Ans,26,40,18,51,76182,39,Rap,Smart TV,N
4758,41-60 Ans,41,60,18,48,88990,61,Pop,Smartphone,N
4759,Moins de 18 Ans,1,17,15,52,46801,4,Rock,Ordinateur,O
4760,18-25 Ans,18,25,19,63,68470,62,Rap,Smart TV,N
4761,26-40 Ans,26,40,11,2,98102,72,Pop,Smartphone,N
4762,41-60 Ans,41,60,23,5,46335,55,Rock,Ordinateur,N
3811,Moins de 18 Ans,1,17,28,79,47566,12,Rock,Ordinateur,O
3812,18-25 Ans,18,25,21,34,75718,23,Rap,Smart TV,N
3813,26-40 Ans,26,40,11,18,50952,52,Pop,Smartphone,N
3814,41-60 Ans,41,60,15,3,51610,42,Rock,Ordinateur,N
3815,Moins de 18 Ans,1,17,10,53,78809,34,Rap,Smart TV,O
3816,18-25 Ans,18,25,26,3,30283,62,Pop,Smartphone,N
3817,26-40 Ans,26,40,27,86,48536,88,Rock,Ordinateur,N
3818,41-60 Ans,41,60,21,73,84945,64,Rap,Smart TV,N
3819,Moins de 18 Ans,1,17,19,98,61607,5,Pop,Smartphone,O
3820,18-25 Ans,18,25,19,74,52204,63,Rock,Ordinateur,N
3821,26-40 Ans,26,40,28,46,69947,57,Rap,Smart TV,N
3822,41-60 Ans,41,60,15,7,47051,47,Pop,Smartphone,N
3823,Moins de 18 Ans,1,17,20,1,93129,2,Rock,Ordinateur,O
3824,18-25 Ans,18,25,16,62,44588,32,Rap,Smart TV,N
3825,26-40 Ans,26,40,27,59,30564,5,Pop,Smartphone,N
3826,41-60 Ans,41,60,27,15,61870,21,Rock,Ordinateur,N
3827,Moins de 18 Ans,1,17,19,82,52721,59,Rap,Smart TV,O
3828,18-25 Ans,18,25,17,6,79725,5,Pop,Smartphone,N
3829,26-40 Ans,26,40,26,59975,48,Rock,Ordinateur,N,
3830,41-60 Ans,41,60,21,51,29183,79,Rap,Smart TV,N
3831,Moins de 18 Ans,1,17,18,91,99947,76,Pop,Smartphone,O
3832,18-25 Ans,18,25,26,76,77817,22,Rock,Ordinateur,N
3833,26-40 Ans,26,40,15,6,71842,35,Rap,Smart TV,N
3834,41-60 Ans,41,60,12,19,96019,14,Pop,Smartphone,N
3835,Moins de 18 Ans,1,17,14,81,76307,2,Rock,Ordinateur,O
3836,18-25 Ans,18,25,22,63,46536,64,Rap,Smart TV,N
3837,26-40 Ans,26,40,26,74,42742,36,Pop,Smartphone,N
3838,41-60 Ans,41,60,26,7,55184,47,Rock,Ordinateur,N
3839,Moins de 18 Ans,1,17,15,17,91850,46,Rap,Smart TV,O
3840,18-25 Ans,18,25,10,8,95068,63,Pop,Smartphone,N
3841,26-40 Ans,26,40,20,38,29818,41,Rock,Ordinateur,N
3842,41-60 Ans,41,60,28,37,61371,96,Rap,Smart TV,N
3843,Moins de 18 Ans,1,17,12,88,33427,77,Pop,Smartphone,O
3844,18-25 Ans,18,25,27,5,75448,92,Rock,Ordinateur,N
3845,26-40 Ans,26,40,27,13,32964,92,Rap,Smart TV,N
3846,41-60 Ans,41,60,28,53,95561,17,Pop,Smartphone,N
3847,Moins de 18 Ans,1,17,20,39,45968,54,Rock,Ordinateur,O
3848,18-25 Ans,18,25,12,51,36240,82,Rap,Smart TV,N
3849,26-40 Ans,26,40,15,45,49047,9,Pop,Smartphone,N
3850,41-60 Ans,41,60,15,77,79270,67,Rock,Ordinateur,N
3851,Moins de 18 Ans,1,17,22,36,97016,81,Rap,Smart TV,O
3852,18-25 Ans,18,25,22,78,77323,82,Pop,Smartphone,N
3853,26-40 Ans,26,40,18,33,75414,82,Rock,Ordinateur,N
3854,41-60 Ans,41,60,29,26,79963,76,Rap,Smart TV,N
3855,Moins de 18 Ans,1,17,16,14,48535,69,Pop,Smartphone,O
3856,18-25 Ans,18,25,23,7,45524,66,Rock,Ordinateur,N
3857,26-40 Ans,26,40,22,45,59514,9,Rap,Smart TV,N
